,from_tag,to_tag,pr_number
4402,6.2,6.3,1511
4403,6.2,6.3,1547
4404,6.2,6.3,1509
4405,6.2,6.3,1503
4406,6.2,6.3,1505
4407,6.2,6.3,1506
4408,6.2,6.3,1550
4409,6.2,6.3,1546
4410,6.2,6.3,1537
4411,6.2,6.3,1522
4412,6.2,6.3,1525
4413,6.2,6.3,1513
4414,6.2,6.3,1510
4415,6.2,6.3,1533
4416,6.2,6.3,1543
4417,6.2,6.3,1541
4418,6.2,6.3,1536
4419,6.2,6.3,1507
4420,6.2,6.3,1520
4421,6.2,6.3,1529
4422,6.2,6.3,1535
4423,6.2,6.3,1501
4424,6.2,6.3,1532
4425,6.2,6.3,1519
4426,6.2,6.3,1514
4427,6.2,6.3,1545
4428,6.2,6.3,1757
4429,6.2,6.3,1762
4430,6.2,6.3,1724
4431,6.2,6.3,1734
4432,6.2,6.3,1722
4433,6.2,6.3,1742
4434,6.2,6.3,1746
4435,6.2,6.3,1701
4436,6.2,6.3,1589
4437,6.2,6.3,1572
4438,6.2,6.3,1581
4439,6.2,6.3,1593
4440,6.2,6.3,1595
4441,6.2,6.3,1559
4442,6.2,6.3,1566
4443,6.2,6.3,1573
4444,6.2,6.3,1585
4445,6.2,6.3,1579
4446,6.2,6.3,1599
4447,6.2,6.3,1575
4448,6.2,6.3,1594
4449,6.2,6.3,1576
4450,6.2,6.3,1600
4451,6.2,6.3,1557
4452,6.2,6.3,1586
4453,6.2,6.3,1570
4454,6.2,6.3,1598
4455,6.2,6.3,1568
4456,6.2,6.3,1591
4457,6.2,6.3,1571
4458,6.2,6.3,1580
4459,6.2,6.3,1592
4460,6.2,6.3,1569
4461,6.2,6.3,1588
4462,6.2,6.3,1555
4463,6.2,6.3,1562
4464,6.2,6.3,1563
4465,6.2,6.3,1561
4466,6.2,6.3,1567
4467,6.2,6.3,1587
4468,6.2,6.3,1556
4469,6.2,6.3,1597
4470,6.2,6.3,1596
4471,6.2,6.3,1577
4472,6.2,6.3,1558
4473,6.2,6.3,1574
4474,6.2,6.3,1583
4475,6.2,6.3,1551
4476,6.2,6.3,1582
4477,6.2,6.3,1383
4478,6.2,6.3,1362
4479,6.2,6.3,1259
4480,6.2,6.3,1471
4481,6.2,6.3,1485
4482,6.2,6.3,1479
4483,6.2,6.3,1492
4484,6.2,6.3,1477
4485,6.2,6.3,1478
4486,6.2,6.3,1457
4487,6.2,6.3,1490
4488,6.2,6.3,1476
4489,6.2,6.3,1461
4490,6.2,6.3,1469
4491,6.2,6.3,1494
4492,6.2,6.3,1495
4493,6.2,6.3,1486
4494,6.2,6.3,1491
4495,6.2,6.3,1464
4496,6.2,6.3,1481
4497,6.2,6.3,1496
4498,6.2,6.3,1459
4499,6.2,6.3,1475
4500,6.2,6.3,1456
4501,6.2,6.3,1473
4502,6.2,6.3,1487
4503,6.2,6.3,1497
4504,6.2,6.3,1470
4505,6.2,6.3,1500
4506,6.2,6.3,1462
4507,6.2,6.3,1483
4508,6.2,6.3,1466
4509,6.2,6.3,1468
4510,6.2,6.3,1451
4511,6.2,6.3,1467
4512,6.2,6.3,1482
4513,6.2,6.3,1499
4514,6.2,6.3,1488
4515,6.2,6.3,1452
4516,6.2,6.3,1493
4517,6.2,6.3,1472
4518,6.2,6.3,1465
4519,6.2,6.3,1463
4520,6.2,6.3,1453
4521,6.2,6.3,1474
4522,6.2,6.3,1455
4523,6.2,6.3,1480
4524,6.2,6.3,1660
4525,6.2,6.3,1671
4526,6.2,6.3,1682
4527,6.2,6.3,1665
4528,6.2,6.3,1693
4529,6.2,6.3,1659
4530,6.2,6.3,1667
4531,6.2,6.3,1674
4532,6.2,6.3,1697
4533,6.2,6.3,1658
4534,6.2,6.3,1661
4535,6.2,6.3,1656
4536,6.2,6.3,1679
4537,6.2,6.3,1655
4538,6.2,6.3,1673
4539,6.2,6.3,1657
4540,6.2,6.3,1651
4541,6.2,6.3,1683
4542,6.2,6.3,1695
4543,6.2,6.3,1652
4544,6.2,6.3,1685
4545,6.2,6.3,1666
4546,6.2,6.3,1624
4547,6.2,6.3,1607
4548,6.2,6.3,1622
4549,6.2,6.3,1615
4550,6.2,6.3,1606
4551,6.2,6.3,1620
4552,6.2,6.3,1621
4553,6.2,6.3,1610
4554,6.2,6.3,1603
4555,6.2,6.3,1609
4556,6.2,6.3,1616
4557,6.2,6.3,1645
4558,6.2,6.3,1636
4559,6.2,6.3,1649
4560,6.2,6.3,1633
4561,6.2,6.3,1635
4562,6.2,6.3,1634
4563,6.2,6.3,1629
4564,6.2,6.3,1637
4565,6.2,6.3,1648
4566,6.2,6.3,1625
4567,6.2,6.3,1608
4568,6.2,6.3,1612
4569,6.2,6.3,1605
4570,6.2,6.3,1643
4571,6.2,6.3,1642
4572,6.2,6.3,1604
4573,6.2,6.3,1627
4574,6.2,6.3,1644
4575,6.2,6.3,1614
4576,6.2,6.3,1641
4577,6.2,6.3,1650
4578,6.2,6.3,1618
4579,6.2,6.3,1611
4580,6.2,6.3,1631
4581,6.2,6.3,1640
4582,6.2,6.3,1626
4583,6.2,6.3,1628
4584,6.2,6.3,1441
4585,6.2,6.3,1406
4586,6.2,6.3,1435
4587,6.2,6.3,1442
4588,6.2,6.3,1449
4589,6.2,6.3,1440
4590,6.2,6.3,1410
4591,6.2,6.3,1436
4592,6.2,6.3,1429
4593,6.2,6.3,1443
4594,6.2,6.3,1450
4595,6.2,6.3,1430
4596,6.2,6.3,1444
4597,6.2,6.3,1424
4598,6.2,6.3,1438
4599,6.2,6.3,1417
4600,6.2,6.3,1447
4601,6.2,6.3,1408
4602,6.2,6.3,1432
4603,6.2,6.3,1446
4604,6.2,6.3,1419
4605,6.2,6.3,1209
4606,6.2,6.3,1531
4607,6.2,6.3,1534
4608,6.2,6.3,1524
4609,6.2,6.3,1549
4610,6.2,6.3,1521
4611,6.2,6.3,1523
4612,6.2,6.3,1526
4613,6.2,6.3,1548
4614,6.2,6.3,1511
4615,6.2,6.3,1547
4616,6.2,6.3,1509
4617,6.2,6.3,1503
4618,6.2,6.3,1505
4619,6.2,6.3,1506
4620,6.2,6.3,1550
4621,6.2,6.3,1546
4622,6.2,6.3,1537
4623,6.2,6.3,1522
4624,6.2,6.3,1525
4625,6.2,6.3,1513
4626,6.2,6.3,1510
4627,6.2,6.3,1533
4628,6.2,6.3,1543
4629,6.2,6.3,1541
4630,6.2,6.3,1536
4631,6.2,6.3,1507
4632,6.2,6.3,1520
4633,6.2,6.3,1529
4634,6.2,6.3,1535
4635,6.2,6.3,1501
4636,6.2,6.3,1532
4637,6.2,6.3,1519
4638,6.2,6.3,1514
4639,6.2,6.3,1545
4640,6.2,6.3,1757
4641,6.2,6.3,1762
4642,6.2,6.3,1724
4643,6.2,6.3,1734
4644,6.2,6.3,1722
4645,6.2,6.3,1742
4646,6.2,6.3,1746
4647,6.2,6.3,1701
4648,6.3,6.3.1,1917
4649,6.3,6.3.1,1831
4650,6.3,6.3.1,1845
4651,6.3,6.3.1,1854
4652,6.3,6.3.1,1917
4653,6.3,6.3.1,1831
4654,6.3,6.3.1,1845
4655,6.3,6.3.1,1854
4656,6.3.1,6.3.2,1937
4657,6.3.1,6.3.2,1937
4658,6.3.2,6.4,2015
4659,6.3.2,6.4,2026
4660,6.3.2,6.4,2021
4661,6.3.2,6.4,2035
4662,6.3.2,6.4,2002
4663,6.3.2,6.4,2022
4664,6.3.2,6.4,2009
4665,6.3.2,6.4,2024
4666,6.3.2,6.4,2018
4667,6.3.2,6.4,2036
4668,6.3.2,6.4,2044
4669,6.3.2,6.4,2001
4670,6.3.2,6.4,2029
4671,6.3.2,6.4,2023
4672,6.3.2,6.4,2037
4673,6.3.2,6.4,2006
4674,6.3.2,6.4,2039
4675,6.3.2,6.4,2042
4676,6.3.2,6.4,2003
4677,6.3.2,6.4,2017
4678,6.3.2,6.4,2047
4679,6.3.2,6.4,2004
4680,6.3.2,6.4,2030
4681,6.3.2,6.4,2020
4682,6.3.2,6.4,2007
4683,6.3.2,6.4,2043
4684,6.3.2,6.4,2013
4685,6.3.2,6.4,2045
4686,6.3.2,6.4,2019
4687,6.3.2,6.4,2012
4688,6.3.2,6.4,2040
4689,6.3.2,6.4,2010
4690,6.3.2,6.4,2011
4691,6.3.2,6.4,2005
4692,6.3.2,6.4,2014
4693,6.3.2,6.4,2028
4694,6.3.2,6.4,2038
4695,6.3.2,6.4,1908
4696,6.3.2,6.4,1909
4697,6.3.2,6.4,1913
4698,6.3.2,6.4,1939
4699,6.3.2,6.4,1944
4700,6.3.2,6.4,1919
4701,6.3.2,6.4,1928
4702,6.3.2,6.4,1920
4703,6.3.2,6.4,1924
4704,6.3.2,6.4,1907
4705,6.3.2,6.4,1936
4706,6.3.2,6.4,1942
4707,6.3.2,6.4,1925
4708,6.3.2,6.4,1935
4709,6.3.2,6.4,1931
4710,6.3.2,6.4,1933
4711,6.3.2,6.4,1940
4712,6.3.2,6.4,1910
4713,6.3.2,6.4,1948
4714,6.3.2,6.4,1929
4715,6.3.2,6.4,1949
4716,6.3.2,6.4,1905
4717,6.3.2,6.4,1903
4718,6.3.2,6.4,1932
4719,6.3.2,6.4,1922
4720,6.3.2,6.4,1914
4721,6.3.2,6.4,1945
4722,6.3.2,6.4,1927
4723,6.3.2,6.4,2116
4724,6.3.2,6.4,2109
4725,6.3.2,6.4,2130
4726,6.3.2,6.4,2128
4727,6.3.2,6.4,2102
4728,6.3.2,6.4,1823
4729,6.3.2,6.4,1824
4730,6.3.2,6.4,1806
4731,6.3.2,6.4,1838
4732,6.3.2,6.4,1839
4733,6.3.2,6.4,1818
4734,6.3.2,6.4,1843
4735,6.3.2,6.4,1801
4736,6.3.2,6.4,1826
4737,6.3.2,6.4,1833
4738,6.3.2,6.4,1847
4739,6.3.2,6.4,1827
4740,6.3.2,6.4,1848
4741,6.3.2,6.4,1850
4742,6.3.2,6.4,1842
4743,6.3.2,6.4,1821
4744,6.3.2,6.4,1835
4745,6.3.2,6.4,1802
4746,6.3.2,6.4,1678
4747,6.3.2,6.4,1687
4748,6.3.2,6.4,1696
4749,6.3.2,6.4,1691
4750,6.3.2,6.4,1690
4751,6.3.2,6.4,1698
4752,6.3.2,6.4,1689
4753,6.3.2,6.4,1684
4754,6.3.2,6.4,1669
4755,6.3.2,6.4,1699
4756,6.3.2,6.4,1675
4757,6.3.2,6.4,1680
4758,6.3.2,6.4,1676
4759,6.3.2,6.4,1692
4760,6.3.2,6.4,1601
4761,6.3.2,6.4,1877
4762,6.3.2,6.4,1895
4763,6.3.2,6.4,1863
4764,6.3.2,6.4,1886
4765,6.3.2,6.4,1878
4766,6.3.2,6.4,1883
4767,6.3.2,6.4,1860
4768,6.3.2,6.4,1866
4769,6.3.2,6.4,1893
4770,6.3.2,6.4,1891
4771,6.3.2,6.4,1872
4772,6.3.2,6.4,1868
4773,6.3.2,6.4,1898
4774,6.3.2,6.4,1888
4775,6.3.2,6.4,1857
4776,6.3.2,6.4,1887
4777,6.3.2,6.4,1882
4778,6.3.2,6.4,1864
4779,6.3.2,6.4,1890
4780,6.3.2,6.4,1851
4781,6.3.2,6.4,1879
4782,6.3.2,6.4,1856
4783,6.3.2,6.4,1858
4784,6.3.2,6.4,1867
4785,6.3.2,6.4,1852
4786,6.3.2,6.4,1855
4787,6.3.2,6.4,1853
4788,6.3.2,6.4,1861
4789,6.3.2,6.4,1994
4790,6.3.2,6.4,1952
4791,6.3.2,6.4,2000
4792,6.3.2,6.4,1981
4793,6.3.2,6.4,1993
4794,6.3.2,6.4,1987
4795,6.3.2,6.4,1965
4796,6.3.2,6.4,1984
4797,6.3.2,6.4,1992
4798,6.3.2,6.4,1976
4799,6.3.2,6.4,1995
4800,6.3.2,6.4,1966
4801,6.3.2,6.4,1990
4802,6.3.2,6.4,1991
4803,6.3.2,6.4,1962
4804,6.3.2,6.4,1983
4805,6.3.2,6.4,1989
4806,6.3.2,6.4,1985
4807,6.3.2,6.4,1971
4808,6.3.2,6.4,1954
4809,6.3.2,6.4,1969
4810,6.3.2,6.4,1953
4811,6.3.2,6.4,1972
4812,6.3.2,6.4,1955
4813,6.3.2,6.4,1974
4814,6.3.2,6.4,1982
4815,6.3.2,6.4,1951
4816,6.3.2,6.4,1970
4817,6.3.2,6.4,1961
4818,6.3.2,6.4,1988
4819,6.3.2,6.4,1997
4820,6.3.2,6.4,1980
4821,6.3.2,6.4,1793
4822,6.3.2,6.4,1776
4823,6.3.2,6.4,1800
4824,6.3.2,6.4,1761
4825,6.3.2,6.4,1790
4826,6.3.2,6.4,1758
4827,6.3.2,6.4,1755
4828,6.3.2,6.4,1763
4829,6.3.2,6.4,1795
4830,6.3.2,6.4,1796
4831,6.3.2,6.4,1786
4832,6.3.2,6.4,1760
4833,6.3.2,6.4,1765
4834,6.3.2,6.4,1779
4835,6.3.2,6.4,1764
4836,6.3.2,6.4,1754
4837,6.3.2,6.4,1781
4838,6.3.2,6.4,1777
4839,6.3.2,6.4,1784
4840,6.3.2,6.4,1768
4841,6.3.2,6.4,1753
4842,6.3.2,6.4,1752
4843,6.3.2,6.4,1766
4844,6.3.2,6.4,1751
4845,6.3.2,6.4,1788
4846,6.3.2,6.4,1774
4847,6.3.2,6.4,1718
4848,6.3.2,6.4,1747
4849,6.3.2,6.4,1723
4850,6.3.2,6.4,1736
4851,6.3.2,6.4,1737
4852,6.3.2,6.4,1733
4853,6.3.2,6.4,1729
4854,6.3.2,6.4,1727
4855,6.3.2,6.4,1750
4856,6.3.2,6.4,1709
4857,6.3.2,6.4,1728
4858,6.3.2,6.4,1708
4859,6.3.2,6.4,1715
4860,6.3.2,6.4,1741
4861,6.3.2,6.4,1707
4862,6.3.2,6.4,1706
4863,6.3.2,6.4,1748
4864,6.3.2,6.4,1721
4865,6.3.2,6.4,1716
4866,6.3.2,6.4,1744
4867,6.3.2,6.4,1749
4868,6.3.2,6.4,1720
4869,6.3.2,6.4,1740
4870,6.3.2,6.4,1705
4871,6.3.2,6.4,1717
4872,6.3.2,6.4,1713
4873,6.3.2,6.4,1739
4874,6.3.2,6.4,1745
4875,6.3.2,6.4,2061
4876,6.3.2,6.4,2054
4877,6.3.2,6.4,2090
4878,6.3.2,6.4,2067
4879,6.3.2,6.4,2073
4880,6.3.2,6.4,2053
4881,6.3.2,6.4,2062
4882,6.3.2,6.4,2079
4883,6.3.2,6.4,2082
4884,6.3.2,6.4,2066
4885,6.3.2,6.4,2060
4886,6.3.2,6.4,2068
4887,6.3.2,6.4,2092
4888,6.3.2,6.4,2098
4889,6.3.2,6.4,2052
4890,6.3.2,6.4,2071
4891,6.3.2,6.4,2059
4892,6.3.2,6.4,2058
4893,6.3.2,6.4,2083
4894,6.3.2,6.4,2055
4895,6.3.2,6.4,2057
4896,6.3.2,6.4,2064
4897,6.3.2,6.4,2072
4898,6.3.2,6.4,2063
4899,6.3.2,6.4,2056
4900,6.3.2,6.4,2015
4901,6.3.2,6.4,2026
4902,6.3.2,6.4,2021
4903,6.3.2,6.4,2035
4904,6.3.2,6.4,2002
4905,6.3.2,6.4,2022
4906,6.3.2,6.4,2009
4907,6.3.2,6.4,2024
4908,6.3.2,6.4,2018
4909,6.3.2,6.4,2036
4910,6.3.2,6.4,2044
4911,6.3.2,6.4,2001
4912,6.3.2,6.4,2029
4913,6.3.2,6.4,2023
4914,6.3.2,6.4,2037
4915,6.3.2,6.4,2006
4916,6.3.2,6.4,2039
4917,6.3.2,6.4,2042
4918,6.3.2,6.4,2003
4919,6.3.2,6.4,2017
4920,6.3.2,6.4,2047
4921,6.3.2,6.4,2004
4922,6.3.2,6.4,2030
4923,6.3.2,6.4,2020
4924,6.3.2,6.4,2007
4925,6.3.2,6.4,2043
4926,6.3.2,6.4,2013
4927,6.3.2,6.4,2045
4928,6.3.2,6.4,2019
4929,6.3.2,6.4,2012
4930,6.3.2,6.4,2040
4931,6.3.2,6.4,2010
4932,6.3.2,6.4,2011
4933,6.3.2,6.4,2005
4934,6.3.2,6.4,2014
4935,6.3.2,6.4,2028
4936,6.3.2,6.4,2038
4937,6.3.2,6.4,682
4938,6.3.2,6.4,657
4939,6.3.2,6.4,674
4940,6.3.2,6.4,681
4941,6.3.2,6.4,659
4942,6.3.2,6.4,667
4943,6.3.2,6.4,673
4944,6.3.2,6.4,680
4945,6.3.2,6.4,664
4946,6.3.2,6.4,656
4947,6.3.2,6.4,660
4948,6.3.2,6.4,672
4949,6.3.2,6.4,684
4950,6.3.2,6.4,679
4951,6.3.2,6.4,654
4952,6.3.2,6.4,671
4953,6.3.2,6.4,677
4954,6.3.2,6.4,663
4955,6.3.2,6.4,698
4956,6.3.2,6.4,699
4957,6.3.2,6.4,655
4958,6.3.2,6.4,687
4959,6.3.2,6.4,670
4960,6.3.2,6.4,691
4961,6.3.2,6.4,666
4962,6.3.2,6.4,652
4963,6.3.2,6.4,678
4964,6.3.2,6.4,651
4965,6.3.2,6.4,662
4966,6.3.2,6.4,669
4967,6.3.2,6.4,700
4968,6.3.2,6.4,661
4969,6.3.2,6.4,668
4970,6.3.2,6.4,955
4971,6.3.2,6.4,966
4972,6.3.2,6.4,973
4973,6.3.2,6.4,994
4974,6.3.2,6.4,961
4975,6.3.2,6.4,967
4976,6.3.2,6.4,974
4977,6.3.2,6.4,960
4978,6.3.2,6.4,988
4979,6.3.2,6.4,995
4980,6.3.2,6.4,956
4981,6.3.2,6.4,953
4982,6.3.2,6.4,968
4983,6.3.2,6.4,975
4984,6.3.2,6.4,996
4985,6.3.2,6.4,989
4986,6.3.2,6.4,951
4987,6.3.2,6.4,962
4988,6.3.2,6.4,969
4989,6.3.2,6.4,976
4990,6.3.2,6.4,1000
4991,6.3.2,6.4,993
4992,6.3.2,6.4,970
4993,6.3.2,6.4,977
4994,6.3.2,6.4,991
4995,6.3.2,6.4,998
4996,6.3.2,6.4,963
4997,6.3.2,6.4,971
4998,6.3.2,6.4,985
4999,6.3.2,6.4,964
5000,6.3.2,6.4,978
5001,6.3.2,6.4,954
5002,6.3.2,6.4,958
5003,6.3.2,6.4,972
5004,6.3.2,6.4,965
5005,6.3.2,6.4,1157
5006,6.3.2,6.4,1192
5007,6.3.2,6.4,1176
5008,6.3.2,6.4,1189
5009,6.3.2,6.4,1156
5010,6.3.2,6.4,1159
5011,6.3.2,6.4,1162
5012,6.3.2,6.4,1169
5013,6.3.2,6.4,1184
5014,6.3.2,6.4,1196
5015,6.3.2,6.4,1181
5016,6.3.2,6.4,1199
5017,6.3.2,6.4,1190
5018,6.3.2,6.4,1195
5019,6.3.2,6.4,1191
5020,6.3.2,6.4,1155
5021,6.3.2,6.4,1163
5022,6.3.2,6.4,1200
5023,6.3.2,6.4,1174
5024,6.3.2,6.4,1180
5025,6.3.2,6.4,1182
5026,6.3.2,6.4,1193
5027,6.3.2,6.4,1172
5028,6.3.2,6.4,1158
5029,6.3.2,6.4,1177
5030,6.3.2,6.4,1170
5031,6.3.2,6.4,1198
5032,6.3.2,6.4,1179
5033,6.3.2,6.4,1187
5034,6.3.2,6.4,1194
5035,6.3.2,6.4,1160
5036,6.3.2,6.4,1183
5037,6.3.2,6.4,1164
5038,6.3.2,6.4,1173
5039,6.3.2,6.4,1175
5040,6.3.2,6.4,1166
5041,6.3.2,6.4,1185
5042,6.3.2,6.4,1188
5043,6.3.2,6.4,1153
5044,6.3.2,6.4,475
5045,6.3.2,6.4,479
5046,6.3.2,6.4,499
5047,6.3.2,6.4,462
5048,6.3.2,6.4,496
5049,6.3.2,6.4,464
5050,6.3.2,6.4,460
5051,6.3.2,6.4,495
5052,6.3.2,6.4,459
5053,6.3.2,6.4,477
5054,6.3.2,6.4,454
5055,6.3.2,6.4,487
5056,6.3.2,6.4,456
5057,6.3.2,6.4,476
5058,6.3.2,6.4,492
5059,6.3.2,6.4,468
5060,6.3.2,6.4,497
5061,6.3.2,6.4,483
5062,6.3.2,6.4,480
5063,6.3.2,6.4,486
5064,6.3.2,6.4,481
5065,6.3.2,6.4,465
5066,6.3.2,6.4,493
5067,6.3.2,6.4,451
5068,6.3.2,6.4,457
5069,6.3.2,6.4,482
5070,6.3.2,6.4,812
5071,6.3.2,6.4,825
5072,6.3.2,6.4,840
5073,6.3.2,6.4,847
5074,6.3.2,6.4,815
5075,6.3.2,6.4,844
5076,6.3.2,6.4,816
5077,6.3.2,6.4,837
5078,6.3.2,6.4,824
5079,6.3.2,6.4,817
5080,6.3.2,6.4,841
5081,6.3.2,6.4,810
5082,6.3.2,6.4,827
5083,6.3.2,6.4,842
5084,6.3.2,6.4,850
5085,6.3.2,6.4,807
5086,6.3.2,6.4,838
5087,6.3.2,6.4,849
5088,6.3.2,6.4,848
5089,6.3.2,6.4,801
5090,6.3.2,6.4,834
5091,6.3.2,6.4,1581
5092,6.3.2,6.4,1593
5093,6.3.2,6.4,1595
5094,6.3.2,6.4,1566
5095,6.3.2,6.4,1585
5096,6.3.2,6.4,1579
5097,6.3.2,6.4,1599
5098,6.3.2,6.4,1575
5099,6.3.2,6.4,1594
5100,6.3.2,6.4,1576
5101,6.3.2,6.4,1600
5102,6.3.2,6.4,1557
5103,6.3.2,6.4,1586
5104,6.3.2,6.4,1570
5105,6.3.2,6.4,1598
5106,6.3.2,6.4,1553
5107,6.3.2,6.4,1568
5108,6.3.2,6.4,1591
5109,6.3.2,6.4,1571
5110,6.3.2,6.4,1580
5111,6.3.2,6.4,1569
5112,6.3.2,6.4,1588
5113,6.3.2,6.4,1562
5114,6.3.2,6.4,1567
5115,6.3.2,6.4,1587
5116,6.3.2,6.4,1556
5117,6.3.2,6.4,1596
5118,6.3.2,6.4,1577
5119,6.3.2,6.4,1551
5120,6.3.2,6.4,1582
5121,6.3.2,6.4,288
5122,6.3.2,6.4,299
5123,6.3.2,6.4,298
5124,6.3.2,6.4,1375
5125,6.3.2,6.4,1382
5126,6.3.2,6.4,1393
5127,6.3.2,6.4,1389
5128,6.3.2,6.4,1384
5129,6.3.2,6.4,1396
5130,6.3.2,6.4,1353
5131,6.3.2,6.4,1368
5132,6.3.2,6.4,1358
5133,6.3.2,6.4,1370
5134,6.3.2,6.4,1359
5135,6.3.2,6.4,1364
5136,6.3.2,6.4,1367
5137,6.3.2,6.4,1377
5138,6.3.2,6.4,1399
5139,6.3.2,6.4,1360
5140,6.3.2,6.4,1388
5141,6.3.2,6.4,1372
5142,6.3.2,6.4,1366
5143,6.3.2,6.4,1357
5144,6.3.2,6.4,1365
5145,6.3.2,6.4,1381
5146,6.3.2,6.4,1376
5147,6.3.2,6.4,1386
5148,6.3.2,6.4,1351
5149,6.3.2,6.4,1356
5150,6.3.2,6.4,1400
5151,6.3.2,6.4,1355
5152,6.3.2,6.4,1383
5153,6.3.2,6.4,1908
5154,6.3.2,6.4,1909
5155,6.3.2,6.4,1913
5156,6.3.2,6.4,1939
5157,6.3.2,6.4,1944
5158,6.3.2,6.4,1919
5159,6.3.2,6.4,1928
5160,6.3.2,6.4,1941
5161,6.3.2,6.4,1920
5162,6.3.2,6.4,1924
5163,6.3.2,6.4,1943
5164,6.3.2,6.4,1907
5165,6.3.2,6.4,1947
5166,6.3.2,6.4,1936
5167,6.3.2,6.4,1942
5168,6.3.2,6.4,1925
5169,6.3.2,6.4,1935
5170,6.3.2,6.4,1923
5171,6.3.2,6.4,1931
5172,6.3.2,6.4,1933
5173,6.3.2,6.4,1940
5174,6.3.2,6.4,1910
5175,6.3.2,6.4,1948
5176,6.3.2,6.4,1929
5177,6.3.2,6.4,1949
5178,6.3.2,6.4,1905
5179,6.3.2,6.4,1903
5180,6.3.2,6.4,1932
5181,6.3.2,6.4,1922
5182,6.3.2,6.4,1914
5183,6.3.2,6.4,1916
5184,6.3.2,6.4,1945
5185,6.3.2,6.4,1927
5186,6.3.2,6.4,1264
5187,6.3.2,6.4,1295
5188,6.3.2,6.4,1253
5189,6.3.2,6.4,1292
5190,6.3.2,6.4,1274
5191,6.3.2,6.4,1281
5192,6.3.2,6.4,1255
5193,6.3.2,6.4,1273
5194,6.3.2,6.4,1300
5195,6.3.2,6.4,1276
5196,6.3.2,6.4,1296
5197,6.3.2,6.4,1289
5198,6.3.2,6.4,1285
5199,6.3.2,6.4,1272
5200,6.3.2,6.4,1267
5201,6.3.2,6.4,1265
5202,6.3.2,6.4,1259
5203,6.3.2,6.4,1277
5204,6.3.2,6.4,1299
5205,6.3.2,6.4,1279
5206,6.3.2,6.4,1268
5207,6.3.2,6.4,1282
5208,6.3.2,6.4,1256
5209,6.3.2,6.4,1252
5210,6.3.2,6.4,1251
5211,6.3.2,6.4,1258
5212,6.3.2,6.4,1287
5213,6.3.2,6.4,1260
5214,6.3.2,6.4,1297
5215,6.3.2,6.4,396
5216,6.3.2,6.4,358
5217,6.3.2,6.4,393
5218,6.3.2,6.4,399
5219,6.3.2,6.4,382
5220,6.3.2,6.4,369
5221,6.3.2,6.4,376
5222,6.3.2,6.4,390
5223,6.3.2,6.4,363
5224,6.3.2,6.4,384
5225,6.3.2,6.4,368
5226,6.3.2,6.4,385
5227,6.3.2,6.4,378
5228,6.3.2,6.4,375
5229,6.3.2,6.4,395
5230,6.3.2,6.4,372
5231,6.3.2,6.4,380
5232,6.3.2,6.4,383
5233,6.3.2,6.4,373
5234,6.3.2,6.4,388
5235,6.3.2,6.4,354
5236,6.3.2,6.4,391
5237,6.3.2,6.4,389
5238,6.3.2,6.4,398
5239,6.3.2,6.4,397
5240,6.3.2,6.4,377
5241,6.3.2,6.4,353
5242,6.3.2,6.4,394
5243,6.3.2,6.4,360
5244,6.3.2,6.4,362
5245,6.3.2,6.4,361
5246,6.3.2,6.4,364
5247,6.3.2,6.4,356
5248,6.3.2,6.4,940
5249,6.3.2,6.4,912
5250,6.3.2,6.4,943
5251,6.3.2,6.4,931
5252,6.3.2,6.4,941
5253,6.3.2,6.4,947
5254,6.3.2,6.4,932
5255,6.3.2,6.4,925
5256,6.3.2,6.4,923
5257,6.3.2,6.4,942
5258,6.3.2,6.4,928
5259,6.3.2,6.4,907
5260,6.3.2,6.4,950
5261,6.3.2,6.4,948
5262,6.3.2,6.4,933
5263,6.3.2,6.4,949
5264,6.3.2,6.4,934
5265,6.3.2,6.4,939
5266,6.3.2,6.4,946
5267,6.3.2,6.4,915
5268,6.3.2,6.4,929
5269,6.3.2,6.4,945
5270,6.3.2,6.4,938
5271,6.3.2,6.4,937
5272,6.3.2,6.4,944
5273,6.3.2,6.4,914
5274,6.3.2,6.4,913
5275,6.3.2,6.4,927
5276,6.3.2,6.4,911
5277,6.3.2,6.4,930
5278,6.3.2,6.4,926
5279,6.3.2,6.4,908
5280,6.3.2,6.4,936
5281,6.3.2,6.4,2116
5282,6.3.2,6.4,2109
5283,6.3.2,6.4,2130
5284,6.3.2,6.4,2128
5285,6.3.2,6.4,2102
5286,6.3.2,6.4,561
5287,6.3.2,6.4,564
5288,6.3.2,6.4,568
5289,6.3.2,6.4,562
5290,6.3.2,6.4,566
5291,6.3.2,6.4,553
5292,6.3.2,6.4,563
5293,6.3.2,6.4,570
5294,6.3.2,6.4,573
5295,6.3.2,6.4,558
5296,6.3.2,6.4,571
5297,6.3.2,6.4,552
5298,6.3.2,6.4,554
5299,6.3.2,6.4,574
5300,6.3.2,6.4,569
5301,6.3.2,6.4,1086
5302,6.3.2,6.4,1096
5303,6.3.2,6.4,1072
5304,6.3.2,6.4,1087
5305,6.3.2,6.4,1098
5306,6.3.2,6.4,1099
5307,6.3.2,6.4,1097
5308,6.3.2,6.4,1057
5309,6.3.2,6.4,1076
5310,6.3.2,6.4,1061
5311,6.3.2,6.4,1095
5312,6.3.2,6.4,1066
5313,6.3.2,6.4,1058
5314,6.3.2,6.4,1059
5315,6.3.2,6.4,1094
5316,6.3.2,6.4,1067
5317,6.3.2,6.4,1100
